time	nose_x	nose_y	r_shoulder_x	r_shoulder_y	l_shoulder_x	l_shooulder_t	cursor_x	cursor_y	block	repetition	target	trial	state	comeback	is_blind	at_home	count_mouse	score
0.8896000000095228	0.0	0.0	0.0	0.0	0.0	0.0	600.0	325.0	1	1	0	1	0	1	0	1	0	0
34.843800000002375	0.0	0.0	0.6064757854301266	4.678804524811579	1	1	0	1	0	1	0	1	0	0
69.21100000001024	0.0	0.0	3.941248600049744	30.405718128122352	1	1	0	1	0	1	0	1	0	0
103.15140000000247	0.0	0.0	12.810116730539816	98.82675213439262	1	1	0	1	0	1	0	1	0	0
137.18560000001162	0.0	0.0	12.810116730539816	98.82675213439262	1	1	0	1	0	1	0	1	0	0
171.0358000000124	0.0	0.0	28.888906380530635	222.87047420075032	1	1	0	1	0	1	0	1	0	0
205.0847000000067	0.0	0.0	28.888906380530635	222.87047420075032	1	1	0	1	0	1	0	1	0	0
239.33310000000347	0.0	0.0	52.31816306063082	403.62115675286395	1	1	0	1	0	1	0	1	0	0
273.26130000001285	0.0	0.0	52.31816306063082	403.62115675286395	1	1	0	1	0	1	0	1	0	0
307.2646999999997	0.0	0.0	52.31816306063082	403.62115675286395	1	1	0	1	0	1	0	1	0	0
341.2478000000119	0.0	0.0	52.31816306063082	403.62115675286395	1	1	0	1	0	1	0	1	0	0
375.2566000000079	0.40652889013290405	0.6966943740844727	81.33663995493765	630.1266446906379	1	1	0	1	0	1	0	1	0	0
409.3660000000091	0.40652889013290405	0.6966943740844727	81.33663995493765	630.1266446906379	1	1	0	1	0	1	0	1	0	0
443.9408000000112	0.40652889013290405	0.6966943740844727	81.33663995493765	630.1266446906379	1	1	0	1	0	1	0	1	0	0
482.94830000000366	0.40652889013290405	0.6966943740844727	81.33663995493765	630.1266446906379	1	1	0	1	0	1	0	1	0	0
517.9504000000015	0.4367152154445648	0.7239957451820374	111.43400887952673	876.26377766057	1	1	0	1	0	1	0	1	0	0
551.9435000000085	0.4367152154445648	0.7239957451820374	111.43400887952673	876.26377766057	1	1	0	1	0	1	0	1	0	0
586.0014000000083	0.4367152154445648	0.7239957451820374	111.43400887952673	876.26377766057	1	1	0	1	0	1	0	1	0	0
619.9558000000106	0.4367152154445648	0.7239957451820374	111.43400887952673	876.26377766057	1	1	0	1	0	1	0	1	0	0
653.9133000000002	0.4378374516963959	0.7418550252914429	136.86024612318863	1108.441882595086	1	1	0	1	0	1	0	1	0	0
687.9781000000075	0.4378374516963959	0.7418550252914429	136.86024612318863	1108.441882595086	1	1	0	1	0	1	0	1	0	0
722.0010000000038	0.4378374516963959	0.7418550252914429	136.86024612318863	1108.441882595086	1	1	0	1	0	1	0	1	0	0
758.9849000000104	0.4378374516963959	0.7418550252914429	136.86024612318863	1108.441882595086	1	1	0	1	0	1	0	1	0	0
925.4741000000067	0.4378374516963959	0.7418550252914429	153.30088830018147	1299.8469594061498	1	1	0	1	0	1	0	1	0	0
962.5725999999995	0.4378374516963959	0.7418550252914429	153.30088830018147	1299.8469594061498	1	1	0	1	0	1	0	1	0	0
996.4948000000004	0.4365993142127991	0.7254582643508911	158.66912198011906	1435.3118341231566	1	1	0	1	0	1	0	1	0	0
1030.5494000000035	0.4365993142127991	0.7254582643508911	158.66912198011906	1435.3118341231566	1	1	0	1	0	1	0	1	0	0
1064.5373000000109	0.4365993142127991	0.7254582643508911	158.66912198011906	1435.3118341231566	1	1	0	1	0	1	0	1	0	0
1102.3445000000065	0.4365993142127991	0.7254582643508911	158.66912198011906	1435.3118341231566	1	1	0	1	0	1	0	1	0	0
1136.5590000000084	0.43172627687454224	0.7233445644378662	152.77433115190397	1509.3327968572048	1	1	0	1	0	1	0	1	0	0
1170.5647000000026	0.43172627687454224	0.7233445644378662	152.77433115190397	1509.3327968572048	1	1	0	1	0	1	0	1	0	0
1212.0618000000104	0.43172627687454224	0.7233445644378662	152.77433115190397	1509.3327968572048	1	1	0	1	0	1	0	1	0	0
1246.0296999999991	0.43172627687454224	0.7233445644378662	152.77433115190397	1509.3327968572048	1	1	0	1	0	1	0	1	0	0
1280.0051000000094	0.43172627687454224	0.7233445644378662	152.77433115190397	1509.3327968572048	1	1	0	1	0	1	0	1	0	0
1313.9681000000128	0.43172627687454224	0.7233445644378662	152.77433115190397	1509.3327968572048	1	1	0	1	0	1	0	1	0	0
1349.6698000000033	0.43172627687454224	0.7233445644378662	152.77433115190397	1509.3327968572048	1	1	0	1	0	1	0	1	0	0
1383.1509000000078	0.44080883264541626	0.7239220142364502	136.81636475852494	1523.6168926341525	1	1	0	1	0	1	0	1	0	0
1417.6540999999997	0.44080883264541626	0.7239220142364502	136.81636475852494	1523.6168926341525	1	1	0	1	0	1	0	1	0	0
1451.710500000001	0.44080883264541626	0.7239220142364502	136.81636475852494	1523.6168926341525	1	1	0	1	0	1	0	1	0	0
1485.6530000000057	0.44080883264541626	0.7239220142364502	136.81636475852494	1523.6168926341525	1	1	0	1	0	1	0	1	0	0
1519.5959000000003	0.4274991452693939	0.7259694337844849	112.72957427133605	1484.6511055398823	1	1	0	1	0	1	0	1	0	0
1553.2597000000096	0.4274991452693939	0.7259694337844849	112.72957427133605	1484.6511055398823	1	1	0	1	0	1	0	1	0	0
1587.2314000000042	0.4274991452693939	0.7259694337844849	112.72957427133605	1484.6511055398823	1	1	0	1	0	1	0	1	0	0
1621.5720000000001	0.4274991452693939	0.7259694337844849	112.72957427133605	1484.6511055398823	1	1	0	1	0	1	0	1	0	0
1656.0580000000045	0.4274991452693939	0.7259694337844849	82.61795070620471	1401.826721056329	1	1	0	1	0	1	0	1	0	0
1690.1689000000042	0.4274991452693939	0.7259694337844849	82.61795070620471	1401.826721056329	1	1	0	1	0	1	0	1	0	0
1724.1264999999985	0.4274991452693939	0.7259694337844849	82.61795070620471	1401.826721056329	1	1	0	1	0	1	0	1	0	0
1759.0383000000002	0.4375956654548645	0.7232189178466797	48.55830568403327	1285.9836682355538	1	1	0	1	0	1	0	1	0	0
1793.1695000000036	0.4375956654548645	0.7232189178466797	48.55830568403327	1285.9836682355538	1	1	0	1	0	1	0	1	0	0
1827.1946000000025	0.4375956654548645	0.7232189178466797	48.55830568403327	1285.9836682355538	1	1	0	1	0	1	0	1	0	0
1861.1515000000072	0.4375956654548645	0.7232189178466797	48.55830568403327	1285.9836682355538	1	1	0	1	0	1	0	1	0	0
1898.5290999999997	0.4375956654548645	0.7232189178466797	48.55830568403327	1285.9836682355538	1	1	0	1	0	1	0	1	0	0
1932.1667000000016	0.4332977831363678	0.7346987128257751	12.64550193388422	1148.1305820539985	1	1	0	1	0	1	0	1	0	0
1966.4995000000054	0.4332977831363678	0.7346987128257751	12.64550193388422	1148.1305820539985	1	1	0	1	0	1	0	1	0	0
2002.7053000000014	0.4332977831363678	0.7346987128257751	12.64550193388422	1148.1305820539985	1	1	0	1	0	1	0	1	0	0
2036.5529999999999	0.44038695096969604	0.734333872795105	-23.212868942191555	998.5110927143817	1	1	0	1	0	1	0	1	0	0
2070.434500000003	0.44038695096969604	0.734333872795105	-23.212868942191555	998.5110927143817	1	1	0	1	0	1	0	1	0	0
2104.43710000001	0.44038695096969604	0.734333872795105	-23.212868942191555	998.5110927143817	1	1	0	1	0	1	0	1	0	0
2138.412400000001	0.44038695096969604	0.734333872795105	-23.212868942191555	998.5110927143817	1	1	0	1	0	1	0	1	0	0
2172.306300000011	0.44038695096969604	0.734333872795105	-57.45471440684193	846.1022929907953	1	1	0	1	0	1	0	1	0	0
2206.6375000000116	0.44038695096969604	0.734333872795105	-57.45471440684193	846.1022929907953	1	1	0	1	0	1	0	1	0	0
2240.6586000000098	0.44038695096969604	0.734333872795105	-57.45471440684193	846.1022929907953	1	1	0	1	0	1	0	1	0	0
2283.959600000002	0.44038695096969604	0.734333872795105	-57.45471440684193	846.1022929907953	1	1	0	1	0	1	0	1	0	0
2318.656700000007	0.42679065465927124	0.7396901845932007	-88.90898403820182	698.4239793843406	1	1	0	1	0	1	0	1	0	0
2352.8320999999996	0.42679065465927124	0.7396901845932007	-88.90898403820182	698.4239793843406	1	1	0	1	0	1	0	1	0	0
